tx_date,total_tx_gas_cost_ETH,total_tx_gas_used
2024-05-22,1665.3848463859078,108199001410
2024-05-23,1794.7485956574928,108647040758
2024-05-24,1302.298672771314,108458190982
2024-05-25,821.7501259862597,108693616461
2024-05-26,943.2109059970796,108721377523
2024-05-27,2116.617626860211,108602359476
2024-05-28,2240.817571260813,108571473028
2024-05-29,1765.8321187639726,108242139478
2024-05-30,1910.0326840365483,108304558270
2024-05-31,1756.6099323730602,108381581958
2024-06-01,1184.5978796913869,108520369069
2024-06-02,1426.842639172555,108489544636
2024-06-03,1829.7583663057687,108233761775
2024-06-04,1485.6774700456178,108495600784
2024-06-05,2496.979820953175,108417340104
2024-06-06,2662.7698198111834,108002988361
2024-06-07,2193.8649905451052,108276412724
2024-06-08,1197.5310531157365,108354811839
2024-06-09,1133.989543454268,108291706634
2024-06-10,1558.3794629914037,108338798718
2024-06-11,1955.8114567329062,108188828020
2024-06-12,2205.681797268698,108263370509
2024-06-13,1976.0448653070264,108116012676
2024-06-14,1453.5159384780036,108326924655
2024-06-15,774.4435524700501,108039592667
2024-06-16,715.4506805726079,108528441511
2024-06-17,1150.1028369416754,108204806419
2024-06-18,1414.876667033836,108166697152
2024-06-19,1175.9008123800534,108328598447
2024-06-20,1460.8086164197794,108187547493
2024-06-21,860.9398194156565,108459929672
2024-06-22,502.48334866491376,108382687990
2024-06-23,553.1756714573366,108495983579
2024-06-24,978.1402881201136,108361545320
2024-06-25,938.5803191111316,108341893327
2024-06-26,931.5576798676075,108421633201
2024-06-27,1175.135306965351,108429285475
2024-06-28,846.5500971920346,108342196700
2024-06-29,431.8976374377522,108546996872
2024-06-30,563.673151757346,108604725306
2024-07-01,927.5338496659432,108304805266
2024-07-02,820.3012368724911,108142258807
2024-07-03,1287.9107001255813,108383017548
2024-07-04,1180.0310719676042,108392105751
2024-07-05,1414.984587512414,108352068559
2024-07-06,467.1294668288917,108583894601
2024-07-07,406.6246845312055,108735969900
2024-07-08,694.8706928079991,108213230613
2024-07-09,738.097415540986,108295617211
2024-07-10,1081.7784365110215,108328496417
2024-07-11,921.1934869026887,108456115735
2024-07-12,621.5485226765779,108385988933
2024-07-13,571.0997737281417,108668080720
2024-07-14,648.2477204982019,108250495362
2024-07-15,1334.0786063768523,108406924983
2024-07-16,1384.7447408594699,108405632960
2024-07-17,1573.9041097445588,108241635740
2024-07-18,1665.6034808271963,108291778417
2024-07-19,1146.1447074407577,108418196208
2024-07-20,657.8930419716063,108510971725
2024-07-21,950.5254648281743,108753566217
2024-07-22,1038.8508654703085,108244795512
2024-07-23,878.5438420462707,108470457834
2024-07-24,782.7972084450793,108513033332
2024-07-25,829.1125953894365,108298770026
2024-07-26,526.400009138185,108457557890
2024-07-27,853.9039004561655,108548958829
2024-07-28,431.4546352072287,108873380038
2024-07-29,555.681264270964,108657362368
2024-07-30,1158.94443313291,108093059452
2024-07-31,1211.3466385195782,108361698298
2024-08-01,1350.4184628068347,108288854181
2024-08-02,862.5149562455485,108205709276
2024-08-03,481.2971967145585,108683313919
2024-08-04,814.3843922436884,109097724775
2024-08-05,6602.876108283979,108488683390
2024-08-06,807.5375468946393,108302261528
2024-08-07,898.1089024602447,108488548361
2024-08-08,1081.7166574819062,108470423967
2024-08-09,794.9184019710331,108344018922
2024-08-10,375.66051553031065,108828297319
2024-08-11,490.7078575121591,108712460100
2024-08-12,907.6574306215947,108518124927
2024-08-13,612.3611426976393,108449575335
2024-08-14,722.4449055478694,108383355148
2024-08-15,883.103503605325,108095196160
2024-08-16,408.86085232483936,108673397484
2024-08-17,324.47697214477614,108815959104
2024-08-18,355.51679801770246,108975774475
2024-08-19,443.9812429662018,108418217352
2024-08-20,519.4356986679645,108448106392
2024-08-21,592.7835438337436,108629677672
2024-08-22,378.36850182003036,108679697277
2024-08-23,422.7870704966979,108521182233
2024-08-24,336.61242085396594,108583125078
2024-08-25,270.75703755353413,109020929766
2024-08-26,431.5850321240354,108652331693
2024-08-27,470.47888115704257,108747961390
2024-08-28,448.8736795732601,108586107659
2024-08-29,419.4835268820564,108332880829
2024-08-30,359.5185659331342,108570122085
2024-08-31,225.0283788972497,109042174286
2024-09-01,238.45790497311216,109140139463
2024-09-02,731.8079786053033,108844820369
2024-09-03,517.3335334615044,108673525965
2024-09-04,858.2899566836131,108614751089
2024-09-05,946.8761326078452,108589101918
2024-09-06,1253.0098091647944,108452783675
2024-09-07,506.9917704594353,108754840714
2024-09-08,332.72378385171334,108640060344
2024-09-09,907.943294428738,108568314653
2024-09-10,1058.1151811978411,108067136435
2024-09-11,656.643784485891,108417263878
2024-09-12,804.1139455040927,108282224889
2024-09-13,681.2552318992033,108500201798
2024-09-14,448.3147764932852,108294418216
2024-09-15,455.03955306070486,108809944504
2024-09-16,1402.2307076072768,108301020744
2024-09-17,1422.2217486722793,108064589039
2024-09-18,1481.2361319634024,108192211983
2024-09-19,2396.0815475057157,108306049063
2024-09-20,2326.590550869506,108034115708
2024-09-21,1997.649132785094,107941589104
2024-09-22,1705.488096117992,108380494892
2024-09-23,3012.4390054074693,108254124678
2024-09-24,3108.6047368538916,108419280132
2024-09-25,3018.361116375043,108020110374
2024-09-26,2829.7921926888553,108421743139
2024-09-27,2078.6639168066517,108297475650
2024-09-28,1097.4772137802788,108489284966
2024-09-29,1199.194917356973,108433397204
2024-09-30,1674.4178912314449,108591786828
2024-10-01,2470.4797348174493,108370489243
2024-10-02,1698.2463257947575,108565494770
2024-10-03,1246.9247771848763,108487683657
2024-10-04,1041.5439052009328,108644661868
2024-10-05,1015.6570685643907,108665590963
2024-10-06,1375.505382762657,108445431851
2024-10-07,2983.9675040371267,108411828211
2024-10-08,3106.0968277445845,108363342647
2024-10-09,3075.907261953489,108410053644
2024-10-10,1939.279565883089,108448835797
2024-10-11,2614.8880243409194,108070727587
2024-10-12,1917.0656646078673,107969211777
2024-10-13,1743.4738085917152,107813047391
2024-10-14,2696.300224591282,108186507669
2024-10-15,2306.5508868732586,108091559418
2024-10-16,1917.8226964675457,108259039963
2024-10-17,2517.514187309811,108497488269
2024-10-18,2946.387066537279,108371486926
2024-10-19,1553.6362783742834,108493007965
2024-10-20,1255.8221065021478,108417007728
2024-10-21,1260.4310417999036,108429890809
2024-10-22,1440.2230981464152,108324034777
2024-10-23,1670.017797153341,108450881878
2024-10-24,1422.7872721567255,108451259944
2024-10-25,1183.4203530444483,108653492300
2024-10-26,863.6303678620917,108297327963
2024-10-27,853.0871806183084,109054361572
2024-10-28,1394.867684114879,108487079326
2024-10-29,1672.427975669484,108397397981
2024-10-30,1902.5875141510091,108296710309
2024-10-31,1437.4920854470147,108674209301
2024-11-01,1280.4169263287629,108536791975
2024-11-02,864.5051928312051,108277522025
2024-11-03,849.2895409185057,108471668717
2024-11-04,979.5584993774372,108565117762
2024-11-05,1088.1030466702905,108373882733
2024-11-06,2877.9107822514925,108278392836
2024-11-07,2343.50986499328,108205206140
2024-11-08,1915.4171327462614,108067938464
2024-11-09,1381.5689902660079,108417659937
2024-11-10,2300.287852918422,108378928992
2024-11-11,3325.2476905362682,108339670148
2024-11-12,3759.7561902611374,108044794968
2024-11-13,5646.479603589365,108300725487
2024-11-14,3876.789147038064,108087435291
2024-11-15,2525.202066572685,108140163061
2024-11-16,1763.413144180962,108293225632
2024-11-17,1511.980696364119,108386799371
2024-11-18,1963.4396931834729,108451052968
2024-11-19,2049.699571159079,108473092186
2024-11-20,1744.0323691372812,108184425577
2024-11-21,2208.9213030999754,108269345095
2024-11-22,1681.126288148164,108269156020
2024-11-23,1794.9127517809316,108414426907
2024-11-24,1269.6542147791101,108299836278
2024-11-25,1754.1275256729195,108191392171
2024-11-26,1518.2793432849105,108386094851
2024-11-27,1923.267353259096,108119031215
2024-11-28,1380.5949408421884,107432903462
2024-11-29,1350.7341511895004,108037842944
2024-11-30,1321.5854104726238,108206441522
2024-12-01,1728.5929790986715,108412577947
2024-12-02,3284.1261238712045,108187192711
2024-12-03,3333.3659517495153,108191370176
2024-12-04,3175.5891896149533,108258194881
2024-12-05,2854.979739714149,108196164729
2024-12-06,2692.1371077435174,108334543580
2024-12-07,1672.5616490868422,108255391832
2024-12-08,1340.6978856439182,108512561181
2024-12-09,3446.804620215126,108617091616
2024-12-10,3241.555491791737,108274655657
2024-12-11,2379.7938053809594,108352748614
2024-12-12,2540.9623164727445,108437079685
2024-12-13,1892.3856204526408,108339688780
2024-12-14,1205.1425061258637,108496134716
2024-12-15,1139.3381277380954,108592151851
2024-12-16,2088.318120900472,108461592598
2024-12-17,2093.0006391117895,108510527109
2024-12-18,2276.4432283658803,108340831895
2024-12-19,2640.6902149849893,108297279174
2024-12-20,2540.0420554805128,108508824328
2024-12-21,1120.224425287927,108111031352
2024-12-22,913.3529942320877,108393149031
2024-12-23,1300.4710261119976,108306378225
2024-12-24,944.470235272147,108117081482
2024-12-25,752.6702862997729,108520787791
2024-12-26,918.8534554768285,108266562892
2024-12-27,852.4458151303419,108361367777
2024-12-28,664.4086603301093,108485389993
2024-12-29,633.9004936433818,108592540398
2024-12-30,941.3133532521508,108502566438
2024-12-31,1317.7374182971346,108259106458
