tx_date,total_tx_gas_cost_ETH,total_tx_gas_used
2020-04-11,399.0579444305066,52723500759
2020-04-12,367.8105013489264,54001516503
2020-04-13,495.84226298905594,55319957809
2020-04-14,525.3133946030024,55863708449
2020-04-15,493.2085691400829,55429852615
2020-04-16,693.8305143513111,56619763901
2020-04-17,528.0546989034324,55840500974
2020-04-18,584.2905697145533,55666760771
2020-04-19,513.1891468912977,55637522167
2020-04-20,662.0948318055788,58003569050
2020-04-21,697.2618034634633,57648864495
2020-04-22,657.7337281601435,57627953770
2020-04-23,693.2552469839369,57751372311
2020-04-24,663.0019784219262,58012631744
2020-04-25,568.630633452094,56265048485
2020-04-26,635.7432888902691,56822518657
2020-04-27,651.649888584653,57777162666
2020-04-28,597.7488865408136,57111998222
2020-04-29,978.3420031453805,59328256056
2020-04-30,1276.0501631680436,59393163755
2020-05-01,682.2625268856405,58577818369
2020-05-02,519.3015188920351,56134920644
2020-05-03,601.9769808691267,56725660233
2020-05-04,742.5712975048418,59692238949
2020-05-05,779.2189453293523,58665282405
2020-05-06,942.9090444034218,59265151973
2020-05-07,1165.1860711179029,60571820160
2020-05-08,1143.6959871762588,60696758898
2020-05-09,941.9313417482238,59665820926
2020-05-10,1704.2408572995694,60742489664
2020-05-11,1302.2312221767072,60254418696
2020-05-12,1462.6716883095032,59640886588
2020-05-13,1855.680808874054,60785522007
2020-05-14,2249.15147080072,59039497276
2020-05-15,1703.9197010655746,58437187826
2020-05-16,1381.2308580950044,59832838339
2020-05-17,1485.0078938949757,60679010954
2020-05-18,2001.3643260039373,60132147047
2020-05-19,1785.353812657346,60096137190
2020-05-20,2065.6099642698796,60796160156
2020-05-21,2809.2921720328764,60452726303
2020-05-22,1934.635729166823,59995040596
2020-05-23,1230.2400367068353,61715022794
2020-05-24,1615.10325201033,60606415190
2020-05-25,2085.5073158931236,60236068286
2020-05-26,2141.2853547222667,61220745729
2020-05-27,2325.2208584594414,60585520791
2020-05-28,2256.467455712087,60735554282
2020-05-29,1962.5876216601125,60640460546
2020-05-30,1896.5684429883918,60637775951
2020-05-31,1571.9862211418658,61262098625
2020-06-01,1797.1361970854523,59471557463
2020-06-02,2084.439248002653,60706102750
2020-06-03,1621.4217261438025,60284761837
2020-06-04,1738.2290460557783,60926910515
2020-06-05,1820.2033520233854,61551296562
2020-06-06,2061.8805298321495,61170706175
2020-06-07,2242.1889737015667,60788101629
2020-06-08,2268.4986637421466,60072753727
2020-06-09,2152.57219177301,61135315543
2020-06-10,13028.5881866993,60351280662
2020-06-11,15374.79828762289,61217697157
2020-06-12,2048.1300989775773,61194677007
2020-06-13,1591.207928393911,61059257790
2020-06-14,1340.1265647882676,61809571553
2020-06-15,2532.1489611989946,61138411674
2020-06-16,2306.791403269174,61039584875
2020-06-17,2423.1671637725253,60975667307
2020-06-18,2227.178718121459,61097695528
2020-06-19,2476.5316698921524,66983646759
2020-06-20,1950.9675322542748,72681822008
2020-06-21,1991.2538694755715,73836766712
2020-06-22,2846.2160990385937,72575247224
2020-06-23,3195.6263467104573,72966351016
2020-06-24,3310.327331323723,73602869107
2020-06-25,2945.818529674244,72199602580
2020-06-26,2687.9864226503255,73241965946
2020-06-27,2518.0395439395347,71578109896
2020-06-28,2422.832912075642,73800908303
2020-06-29,2696.246474763147,71410517005
2020-06-30,3606.557485461759,73403332220
2020-07-01,3222.5434839028403,71268885960
2020-07-02,2905.199004048471,72177528544
2020-07-03,3022.917815021139,71846131678
2020-07-04,2248.8595309282264,72867103705
2020-07-05,2104.098255598827,73009705937
2020-07-06,2723.247348689527,71954662682
2020-07-07,2766.367003928591,73090493464
2020-07-08,3598.7905899793645,72993638087
2020-07-09,3261.717336779787,72845442335
2020-07-10,2558.535355607283,72280013322
2020-07-11,2248.0961142253404,73016176115
2020-07-12,2110.058415006042,73130109394
2020-07-13,3601.214356254104,73886556034
2020-07-14,2991.3353261014186,72956460781
2020-07-15,3588.5774555018897,73823720747
2020-07-16,3865.754091592105,72512244494
2020-07-17,3972.4302007837796,72031120254
2020-07-18,3643.109447045476,74068446149
2020-07-19,3943.1841932833563,73522695272
2020-07-20,5079.939728368756,72807420565
2020-07-21,5327.699459644068,72752605012
2020-07-22,5190.742889966599,74027223219
2020-07-23,5987.575656321604,74677796733
2020-07-24,5618.909110124843,75061753243
2020-07-25,6151.602366099288,76203905995
2020-07-26,5485.496427985639,78306549441
2020-07-27,7408.947483321677,77447071989
2020-07-28,5390.118728746609,78112767375
2020-07-29,5617.714564655101,78178695620
2020-07-30,5260.650225869575,76393925734
2020-07-31,5923.2810112233155,77859908512
2020-08-01,4787.707585697501,78103433534
2020-08-02,5869.132000952365,77676603717
2020-08-03,5239.88210357623,77368571564
2020-08-04,4364.523550976097,76775143760
2020-08-05,4072.485598146179,77381256698
2020-08-06,4472.749497311161,77512451362
2020-08-07,5687.0370084802025,77597396348
2020-08-08,5151.003834098826,76824649153
2020-08-09,6082.735958814605,78461870944
2020-08-10,9332.143403864084,77843751348
2020-08-11,9978.837169160046,77380198897
2020-08-12,17753.881325513234,78159344782
2020-08-13,20263.76967181679,77902624956
2020-08-14,16401.402644039856,78438621379
2020-08-15,9106.110432231757,77868325048
2020-08-16,7887.333043664367,78480224623
2020-08-17,8615.110456917819,77438062630
2020-08-18,10289.919865479935,78966351045
2020-08-19,10761.369485028868,78650572994
2020-08-20,9115.81975943045,79127347365
2020-08-21,12542.571127874795,78593075364
2020-08-22,7988.313002715247,77589103667
2020-08-23,6545.508370915501,79294223632
2020-08-24,7735.147337278043,78841595220
2020-08-25,8374.263920858735,77564795200
2020-08-26,7184.34491388076,79255713214
2020-08-27,7359.339848328522,78286311045
2020-08-28,7197.373137507148,78431384816
2020-08-29,7841.944389079112,78479060191
2020-08-30,16600.84115491848,78785219452
2020-08-31,18895.060100885257,79537354648
2020-09-01,35517.22401483366,78864652350
2020-09-02,37967.15899504609,78427332335
2020-09-03,30984.75757568255,78206309568
2020-09-04,18017.476672821656,79483676612
2020-09-05,21819.805280665387,77954443723
2020-09-06,10035.00296613048,80182346297
2020-09-07,8661.755118993193,78175045408
2020-09-08,7993.849042574672,78768135313
2020-09-09,9240.837949609846,78589979592
2020-09-10,13897.30146072356,78653790746
2020-09-11,11537.870588256215,79743954147
2020-09-12,8212.912708709244,78766392267
2020-09-13,9308.550821650948,79414676613
2020-09-14,15531.715509728509,78374655817
2020-09-15,14752.337821077394,79616854718
2020-09-16,11651.239035248147,78395148873
2020-09-17,42763.252557571934,79873595957
2020-09-18,24732.12709671419,78014968707
2020-09-19,13538.327845459295,79260271727
2020-09-20,10157.693099801678,79770381516
2020-09-21,13563.368148461388,79398473332
2020-09-22,12151.093799376922,77952769536
2020-09-23,10063.464325885989,78908897036
2020-09-24,8479.59376906248,78965771608
2020-09-25,7685.964086171592,78061419942
2020-09-26,6278.130235215163,78220453442
2020-09-27,6376.072825803621,77233029341
2020-09-28,9050.85403679844,77900573330
2020-09-29,11274.115345373082,77338712664
2020-09-30,8845.797480534575,77674404203
2020-10-01,7447.624885114231,78153876267
2020-10-02,6823.689645784335,77517138592
2020-10-03,5560.363638417258,77452011331
2020-10-04,5898.282626409037,77660014098
2020-10-05,6467.221106572772,78308505105
2020-10-06,8317.97175417627,78748080741
2020-10-07,6123.201142949509,76951973014
2020-10-08,5987.751727557547,75376755869
2020-10-09,5752.785534867962,77358095734
2020-10-10,4494.541295800333,76570518580
2020-10-11,3585.3656033497255,79787447919
2020-10-12,5515.120626499889,78296006648
2020-10-13,5702.28788081843,80097303404
2020-10-14,5932.708561648445,79548678329
2020-10-15,5823.950302038141,80135428559
2020-10-16,4743.680212699997,78927839076
2020-10-17,2589.4540985036365,79294248001
2020-10-18,2744.8575559049505,78441716920
2020-10-19,4181.258994599673,80374472990
2020-10-20,4532.199097750117,79106901755
2020-10-21,5743.034746352305,79400829057
2020-10-22,4850.827673681812,79548083646
2020-10-23,4402.4661788927315,78857176259
2020-10-24,2261.147611297572,80086035236
2020-10-25,2346.4001072083756,79043685989
2020-10-26,4418.605406654682,79018418691
2020-10-27,3148.6340869020314,79864583745
2020-10-28,4849.673848464645,79793314114
2020-10-29,5094.813369014916,79579962714
2020-10-30,4618.596845457029,79190370544
2020-10-31,2992.6725437726027,79269881218
2020-11-01,2414.1394938319654,79283838653
2020-11-02,4397.645830554165,79013568281
2020-11-03,3354.799838845663,79617868730
2020-11-04,2771.964514837863,79492925790
2020-11-05,3763.1770252651095,79337650111
2020-11-06,4519.434580561167,79585521676
2020-11-07,4275.488754361647,79094614181
2020-11-08,2131.66803568938,79702782471
2020-11-09,3182.897313535146,79397625999
2020-11-10,3776.7091436152887,78794768472
2020-11-11,3752.2799718270794,79641101166
2020-11-12,4175.992024339912,79710575348
2020-11-13,4109.25381125856,79737863173
2020-11-14,2791.589601016634,79754234413
2020-11-15,2520.8174894372305,79667382986
2020-11-16,3540.927879129734,79059063494
2020-11-17,5886.356957045166,79423090028
2020-11-18,6371.600162013985,78886998728
2020-11-19,3886.1469563120204,80650412451
2020-11-20,5098.655479830342,78541787070
2020-11-21,5071.95092821652,79853721557
2020-11-22,4852.224582307367,79156827331
2020-11-23,5825.958416198896,78784912579
2020-11-24,7166.078127459958,79716763050
2020-11-25,4578.870014023842,78853492731
2020-11-26,11194.829949505298,79351250096
2020-11-27,3124.361353299332,78392588609
2020-11-28,2243.4404873726253,80424631325
2020-11-29,1962.351069142143,79312439260
2020-11-30,6022.470624959669,80199545798
2020-12-01,6541.401465065293,79418825126
2020-12-02,3155.0930813549107,78456588924
2020-12-03,3488.168407202698,79667393222
2020-12-04,3936.3252264016382,78650515103
2020-12-05,2662.9168494989162,79131951066
2020-12-06,2648.3072545804157,79869709891
2020-12-07,3570.713220894197,78812475592
2020-12-08,4845.224402756411,79149618632
2020-12-09,5024.915425156684,80410134701
2020-12-10,4250.053824137554,78461405162
2020-12-11,4829.411382475656,79417037036
2020-12-12,3106.7682140375314,79202588970
2020-12-13,3321.3005731236194,79222793968
2020-12-14,4749.089317124225,79650531212
2020-12-15,6519.638015596836,79088787327
2020-12-16,6414.6204512840095,79964964629
2020-12-17,11024.418931984017,79641192332
2020-12-18,5561.5139826850755,79062884025
2020-12-19,4889.283132147882,79610410275
2020-12-20,3415.5303118979286,80322225206
2020-12-21,6179.877798105637,79555003523
2020-12-22,5216.004397573404,79416799896
2020-12-23,8973.2833529006,80403111772
2020-12-24,6673.366342261941,78884495208
2020-12-25,7100.311115769037,78460405977
2020-12-26,5203.2453107395,80394399993
2020-12-27,7559.8597526304475,79619149302
2020-12-28,8873.285573479216,80355187233
2020-12-29,7421.205326540736,78501673212
2020-12-30,8986.764067689874,79688716123
2020-12-31,7765.748557008856,79189267407
