tx_date,total_tx_gas_cost_ETH,total_tx_gas_used
2022-02-25,6433.460826034917,99365667968
2022-02-26,5447.889320258763,99952445402
2022-02-27,4587.011262525449,100318695332
2022-02-28,7428.106664142812,99340469987
2022-03-01,6104.056645787112,100279202715
2022-03-02,5619.727323857266,98933121163
2022-03-03,5167.035519897342,99736545706
2022-03-04,4983.688364742116,100357669416
2022-03-05,3761.3135011778827,98482683212
2022-03-06,4960.952453732977,99299521110
2022-03-07,4425.6944200006465,99500363367
2022-03-08,4800.10957157295,98752843082
2022-03-09,3998.8651847400965,100544327866
2022-03-10,3539.727670584509,100095014360
2022-03-11,3299.893807881336,97910888957
2022-03-12,2594.381549532031,100589272050
2022-03-13,3535.0268243214887,97791785234
2022-03-14,3497.488249431837,99864155336
2022-03-15,3899.1205159102497,98984054418
2022-03-16,4317.314364018849,98805170056
2022-03-17,7221.239128772911,99184588781
2022-03-18,6759.527656892554,99161213375
2022-03-19,3239.6347107312095,99571956146
2022-03-20,2850.9764552590395,99275340974
2022-03-21,3530.289833371928,99013394578
2022-03-22,4425.406711189525,99613314092
2022-03-23,4006.9651495389116,99612247935
2022-03-24,5208.513791611838,99189946100
2022-03-25,4824.857088016463,99272958912
2022-03-26,3356.956897754512,98940976696
2022-03-27,6173.841299332064,98910506611
2022-03-28,9491.674006646806,99771668305
2022-03-29,5020.9563306560885,99645982225
2022-03-30,5425.742454570029,98721281918
2022-03-31,5387.723293140388,99115196999
2022-04-01,6737.810808296157,99346344122
2022-04-02,6305.861215534743,98039013271
2022-04-03,5949.876314216891,99282411787
2022-04-04,6549.428271787641,97781137244
2022-04-05,13519.948648642616,99459066254
2022-04-06,6090.201567029626,99139016543
2022-04-07,7287.407288889827,99243188810
2022-04-08,5748.037960622638,97858557778
2022-04-09,3749.2053647051,99357632703
2022-04-10,4403.816407427429,98912391764
2022-04-11,4876.599347903895,99678938012
2022-04-12,4917.488907631828,99574973446
2022-04-13,4853.149610566833,97411964635
2022-04-14,5151.4453769904685,99046431612
2022-04-15,4174.605838177437,99114148066
2022-04-16,3773.5489390825546,99041056691
2022-04-17,3006.36691763461,99440102539
2022-04-18,3894.660806611338,98097275103
2022-04-19,4386.76725645714,99084068724
2022-04-20,7483.310608864958,99263808769
2022-04-21,6232.939637814453,97053544703
2022-04-22,5752.443217010876,98975211245
2022-04-23,3445.3316634914827,98323964764
2022-04-24,3510.842137771017,98465986133
2022-04-25,5594.554909797882,97902644367
2022-04-26,4839.858461963848,97658484485
2022-04-27,5443.7764919002,98335246396
2022-04-28,5448.804119142588,98039520755
2022-04-29,5330.061882586953,98434881972
2022-04-30,4932.134596082805,98153074828
2022-05-01,81747.49396225429,98510792669
2022-05-02,6906.372735255139,98180337177
2022-05-03,6210.06315862534,97777976434
2022-05-04,5048.041227136317,96683775665
2022-05-05,6484.714025402744,97083472030
2022-05-06,5424.069168231668,97201691297
2022-05-07,3294.490201016861,96599994965
2022-05-08,2810.274469573949,97690614472
2022-05-09,6330.302360190426,95680347070
2022-05-10,6103.486001627822,95488713295
2022-05-11,14476.738128412346,97702640687
2022-05-12,21155.125347623623,95283705200
2022-05-13,7826.319444253771,98031701993
2022-05-14,3939.5804553097973,96220147419
2022-05-15,2646.160863889321,96964340072
2022-05-16,2743.443608878713,97122482695
2022-05-17,3650.1690814008416,96997012197
2022-05-18,2934.2692456138157,96468231165
2022-05-19,2843.6711641578213,94253163207
2022-05-20,3048.5349359174356,95009534679
2022-05-21,2367.5131187429206,95175945024
2022-05-22,2385.0187119890543,94638839114
2022-05-23,2755.6011257056216,95841970142
2022-05-24,3014.974467620561,93837095529
2022-05-25,3561.119791362291,95176835979
2022-05-26,4777.888068902154,94097522333
2022-05-27,4330.132828309821,95872773180
2022-05-28,2225.438603326056,95084172922
2022-05-29,2240.9662300488703,95178248082
2022-05-30,3467.0759975854444,94130139895
2022-05-31,5248.932649976554,94904786888
2022-06-01,5531.80838020919,94443574533
2022-06-02,6006.002339495506,95057221028
2022-06-03,5973.016906248254,94755078757
2022-06-04,5459.013649914628,91089869697
2022-06-05,5212.673826040083,91697428958
2022-06-06,4995.445843726971,89469322378
2022-06-07,5571.589482494193,92030193176
2022-06-08,6755.242567580194,90719260050
2022-06-09,6532.257816956828,89826067674
2022-06-10,5431.4235747220255,90849109233
2022-06-11,3725.4940988919025,90599999081
2022-06-12,3412.626135811698,89982242315
2022-06-13,8807.057387002096,89875295152
2022-06-14,5957.987374226112,88530537850
2022-06-15,6507.24251866982,88606494004
2022-06-16,4018.897032992847,89730543543
2022-06-17,3941.862822888071,90475501756
2022-06-18,5040.360875498156,89568888054
2022-06-19,2983.891595778216,88054100581
2022-06-20,2793.831068886635,90402319243
2022-06-21,3573.7686089652193,84351907708
2022-06-22,3178.4201548507726,82629682457
2022-06-23,4358.624497915056,81842123862
2022-06-24,3815.8194810284303,82845054114
2022-06-25,3132.0348199074815,82405792759
2022-06-26,3214.9550152656193,81901843358
2022-06-27,4355.666176640395,83568687998
2022-06-28,4058.575207887247,81996079325
2022-06-29,4976.362823673833,82160335170
2022-06-30,4757.804345975614,86816871301
2022-07-01,3574.1799187560378,99406440441
2022-07-02,1887.7617000241573,100084933083
2022-07-03,2103.2985744055923,101012127358
2022-07-04,2624.1129794688795,99441600929
2022-07-05,3262.220776239258,99995256164
2022-07-06,3402.090638384356,100070200552
2022-07-07,3985.4093281941127,99021803505
2022-07-08,3012.663659321108,101102471493
2022-07-09,2907.6892842106963,99009979795
2022-07-10,2101.0877467611886,100203056913
2022-07-11,3229.4158772451797,100179941352
2022-07-12,2765.7929109913134,100441517780
2022-07-13,3305.025116426187,98866166449
2022-07-14,3796.4086293123287,101052361072
2022-07-15,3446.7817274512113,99137952483
2022-07-16,2675.3162023696623,99553335089
2022-07-17,2492.070463262713,99066134623
2022-07-18,3481.566009967266,99662588884
2022-07-19,3500.5404375837725,99932278005
2022-07-20,3335.759505486587,99163183692
2022-07-21,2437.556528942097,100029660672
2022-07-22,1897.5748805936394,99713781848
2022-07-23,1580.852434015515,99642539189
2022-07-24,1305.7497251719808,98841065581
2022-07-25,2273.9471674769557,99004216225
2022-07-26,2612.996076573011,98326560638
2022-07-27,2413.1599580282855,99355794116
2022-07-28,2680.251790605621,99217405154
2022-07-29,1926.8469565066823,99079281547
2022-07-30,1177.6661983082809,99101298131
2022-07-31,1119.7724876546567,98952796744
2022-08-01,2370.81148131795,99547144706
2022-08-02,1733.392221507761,99407632790
2022-08-03,1534.482298064722,98123247291
2022-08-04,1613.055883734454,98522402092
2022-08-05,1725.9113003972614,100559525897
2022-08-06,1110.424054682627,98573159936
2022-08-07,1188.237264519215,99818611999
2022-08-08,2050.1728694197977,99327799272
2022-08-09,2145.391856038729,97728945314
2022-08-10,3164.573850011648,98568212618
2022-08-11,2584.3057050054463,97355434730
2022-08-12,2002.9163042049695,97960064112
2022-08-13,1293.500824346254,98493844066
2022-08-14,1376.4016442873328,97678979135
2022-08-15,2265.1477857319455,96697305915
2022-08-16,1471.081504173627,98528466853
2022-08-17,1520.4221646380206,97154210321
2022-08-18,1485.9915353817034,98028776281
2022-08-19,2033.8336184904624,96577110972
2022-08-20,1359.6394148750294,98009097771
2022-08-21,983.8135186171874,98386295310
2022-08-22,1673.8446330315053,97005686170
2022-08-23,1583.4497416863187,98040394501
2022-08-24,1482.7144259960805,96811556726
2022-08-25,1757.093091722081,95881269469
2022-08-26,1685.648332726788,96499043968
2022-08-27,1074.6573040409858,96124553471
2022-08-28,1070.8408749144069,96593800009
2022-08-29,1862.7474341643797,97680006048
2022-08-30,2223.892904147375,96006677870
2022-08-31,2455.0160062906234,96471876406
2022-09-01,2227.3139936880825,96644833871
2022-09-02,1611.3354225748221,97130733077
2022-09-03,961.4688946232876,95883189919
2022-09-04,1062.720776451149,97109223152
2022-09-05,1314.9946694562868,95442665771
2022-09-06,1852.3280627299307,96698543946
2022-09-07,2305.713626314497,95850417183
2022-09-08,2472.4721928025483,97284259259
2022-09-09,2319.3859236226604,93636701102
2022-09-10,1378.7434194232796,93330675556
2022-09-11,1207.6986969204506,93722612993
2022-09-12,1928.1072127118866,93421775515
2022-09-13,2162.504813938623,93677408394
2022-09-14,1543.272705121305,91262167192
2022-09-15,2298.8175058417864,103067634872
2022-09-16,1435.6740731069933,108453581716
2022-09-17,956.8687971788414,109100642086
2022-09-18,1181.4149308606086,109110713999
2022-09-19,1455.376045875526,109013376094
2022-09-20,1629.5078597655256,109254223109
2022-09-21,1874.9617119517113,108040126300
2022-09-22,1440.4983574083494,109307438549
2022-09-23,1329.921003250798,109526146952
2022-09-24,911.6126576481815,109572454063
2022-09-25,1108.9111704435797,109579680394
2022-09-26,1673.1758581448657,109346730346
2022-09-27,2306.7525015835026,109297797714
2022-09-28,2047.9063772829527,109543773900
2022-09-29,1918.9698725631545,109491231482
2022-09-30,2034.835822044994,109541453283
2022-10-01,1203.3301199640835,109108987097
2022-10-02,886.4800533041227,109719958621
2022-10-03,1903.6832262170944,109492675920
2022-10-04,1884.2057761772182,109037577801
2022-10-05,2057.1444512287762,109349771260
2022-10-06,1655.659531038856,109416859323
2022-10-07,1482.9458735623261,109336193777
2022-10-08,2297.000877850604,109875585715
2022-10-09,3358.8121155089284,109771966121
2022-10-10,4064.611995932093,109776077729
2022-10-11,3161.3292456077197,109645622117
2022-10-12,2398.5169018768343,109724089651
2022-10-13,2859.351455443268,109491056408
2022-10-14,2229.5269347047138,109650526022
2022-10-15,2061.4708614759584,110059417811
2022-10-16,1841.8757868707314,109674126042
2022-10-17,2799.48032669425,109416569916
2022-10-18,3023.3979256097873,109592138248
2022-10-19,3324.602226304242,109295399508
2022-10-20,3854.1797356663255,109441214403
2022-10-21,3743.1499154872704,109473590504
2022-10-22,2287.09188124375,109532890949
2022-10-23,1820.0222158659114,109393735408
2022-10-24,2416.0636917748484,108818290541
2022-10-25,2659.261673874366,109125581993
2022-10-26,2437.72194073684,109177175297
2022-10-27,2049.3701118642366,109210512012
2022-10-28,2146.374352351099,108947947242
2022-10-29,1753.1567013831711,108970962293
2022-10-30,1222.394930297462,109228337759
2022-10-31,2552.6781532026785,109121771246
2022-11-01,1880.397512333353,108217436083
2022-11-02,2161.9665899939873,108793115483
2022-11-03,3175.3896346102224,108621510684
2022-11-04,2408.4030950632864,108693965561
2022-11-05,1606.5199289263542,108844393697
2022-11-06,1580.2807848870489,108919468315
2022-11-07,2271.8424892198736,108677009832
2022-11-08,5797.709434037065,108583604518
2022-11-09,6723.875852163312,108299939601
2022-11-10,4862.425612959742,108380276878
2022-11-11,3143.049309896253,108339796458
2022-11-12,2108.816758874613,108818069599
2022-11-13,2082.500767326995,108824189684
2022-11-14,2514.053658636364,108646738930
2022-11-15,2485.0029257530023,108221063048
2022-11-16,2195.598745365804,108477331176
2022-11-17,2175.774523664242,108537491636
2022-11-18,1899.4328110133197,108729791976
2022-11-19,1556.9265639289115,108999121607
2022-11-20,1627.5632131391012,108789806026
2022-11-21,1795.5309693818476,108637372869
2022-11-22,2017.828438140035,108480845803
2022-11-23,1736.5354872208864,108342267119
2022-11-24,1594.5399354296133,109069581517
2022-11-25,1430.7790374375168,108956986790
2022-11-26,1374.3071512641623,108952605574
2022-11-27,1326.9290957604512,108992617864
2022-11-28,1822.171569655679,108897457661
2022-11-29,1534.05051764794,108489365793
2022-11-30,1713.687471896568,108391371349
2022-12-01,1677.4464898111924,108779963075
2022-12-02,1624.010889730636,108792905931
2022-12-03,1506.6340080274197,108868247657
2022-12-04,1472.2970287758692,108904070646
2022-12-05,1784.8544455519134,108517515412
2022-12-06,1936.9218208009872,108837484998
2022-12-07,2169.2779111492373,107539500950
2022-12-08,1971.5347129943543,108939415612
2022-12-09,3655.1375708888336,108331369174
2022-12-10,1893.693250966555,108895780541
2022-12-11,1922.2972049575408,108984491809
2022-12-12,2096.184181000895,108625632250
2022-12-13,2347.4614703034376,108260607320
2022-12-14,2048.698496671159,108590109025
2022-12-15,2194.3497544638176,108492965775
2022-12-16,2450.7451628329563,108372601275
2022-12-17,1785.5610407311615,108572437709
2022-12-18,1736.5622042961286,108807787862
2022-12-19,1858.2745446669496,108700457741
2022-12-20,2036.4245875015981,108487225322
2022-12-21,1922.2427806478731,108563342135
2022-12-22,1869.604626079917,108911616707
2022-12-23,1741.9832449781745,108881359150
2022-12-24,1420.3163461127438,109058033654
2022-12-25,1393.8579792931275,109290486943
2022-12-26,1509.1584533386442,108872724671
2022-12-27,1909.4752714378137,108656647519
2022-12-28,2039.3603457820009,108841680311
2022-12-29,2059.187352916413,108700723789
2022-12-30,2129.6400531299173,108806086964
2022-12-31,1977.861082965442,108974810629
