contract,basic_block,original_gas_cost,syrup_tool_gas_cost,our_tool_gas_cost,syrup_tool_execution_time,our_tool_execution_time
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block1166.0,30,30,30,0.4928898811340332,29.468530416488647
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block1553.0,6,6,6,0.4623391628265381,1.501680850982666
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2686.0,6,6,6,0.4625327587127685,1.8412442207336426
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2399,6,6,6,0.5016224384307861,1.577455759048462
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2629.0,6,6,6,0.61777663230896,1.6720197200775146
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2151.0,27,24,21,0.6675691604614258,23.1779043674469
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2480.0,6,6,6,0.4412591457366943,1.5647985935211182
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block1158,6,6,6,0.6616301536560059,1.6887078285217285
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block3069.4,45,45,45,0.4716794490814209,10.998543739318846
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block3691.2,827,748,743,0.7725667953491211,186.55384087562558
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block327,6,6,6,0.4610242843627929,1.6208066940307617
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block129,6,6,6,0.4400196075439453,1.7091596126556396
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block3443.1,12,12,12,0.4705510139465332,4.8721840381622314
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2592,6,6,6,0.4618673324584961,1.488874912261963
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block1708,6,6,6,0.6373398303985596,1.7202658653259277
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block3856,706,706,706,0.4536242485046386,3.279296636581421
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block371,6,6,6,0.4758610725402832,1.5034747123718262
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block1979.1,31,31,31,0.8248255252838135,36.82345747947693
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2929.4,742,742,742,0.4777021408081054,10.726406335830688
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2841.0,706,706,706,0.4737861156463623,3.165329217910766
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2800,6,6,6,0.4815320968627929,1.5283174514770508
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block1851,6,6,6,0.5514247417449951,1.6048288345336912
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2236.0,27,21,21,0.4965980052947998,23.83578586578369
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block239,6,6,6,0.4494843482971191,1.5064384937286377
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block349,6,6,6,0.477757453918457,1.5461621284484863
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block2581,2,2,2,0.438568115234375,0.5015194416046141
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c.bin-runtime,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c__block1439,6,6,6,0.5964679718017578,1.6233544349670408
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1305,87,18,9,0.4748344421386719,28.024348258972164
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1220.3,41,41,2,3.216227054595948,141.1930422782898
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1027,6,6,6,0.5871791839599609,1.6640918254852295
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1301.0,6,6,6,0.4835021495819092,1.558752775192261
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1621,13,13,13,0.4822046756744385,10.60551929473877
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1756,5,5,5,0.6047849655151367,1.7242095470428467
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1669,10,10,10,0.4585218429565429,4.758115291595459
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1745,15,15,15,0.5238637924194336,13.450897455215452
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1352.0,6,6,6,0.5109207630157471,1.590832233428955
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block128,6,6,6,0.5592024326324463,2.1716339588165288
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1592.1,24,24,24,0.5862817764282227,27.037953615188595
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1559.0,722,722,722,0.5696902275085449,18.486313104629517
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1578.0,15,15,15,0.643970251083374,10.393994569778442
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1760,12,12,12,0.7403321266174316,11.08103632926941
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1655,12,12,12,0.6168684959411621,6.105257749557496
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1166,93,24,9,0.7204959392547607,50.36715006828308
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1016,2,2,2,0.677664041519165,0.7663040161132811
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1551,6,6,6,0.7960867881774902,2.384272575378418
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1799.0,6,6,6,0.6721756458282471,2.1294217109680176
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1767,712,712,712,0.5195980072021484,9.024448156356812
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block0.0,6,6,6,0.5424134731292725,1.6963181495666504
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1438,2,2,2,0.735771894454956,0.7999985218048095
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1707.0,87,18,6,0.6840741634368896,34.14792847633362
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1400,2,2,2,0.6213111877441406,0.689859390258789
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block11,26,26,26,0.6634521484375,24.28795027732849
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block117,6,6,6,0.4995744228363037,1.6445937156677246
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block150,6,6,6,0.5367891788482666,1.8573625087738037
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1741.0,6,6,6,0.5059695243835449,1.910689115524292
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1707.2,742,742,742,0.5056462287902832,12.080402612686157
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1776,792,719,711,0.9416890144348145,55.2884247303009
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1703.0,6,6,6,0.483715295791626,1.8210737705230713
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1407.0,6,6,6,0.5027103424072266,1.6422059535980225
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block106,6,6,6,0.6538188457489014,1.8860523700714111
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1445.0,6,6,6,0.4888124465942383,1.6012330055236819
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1411,99,30,9,0.5655527114868164,66.02046132087708
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1681,789,726,723,0.5488049983978271,41.83473253250122
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1162.0,6,6,6,0.5307464599609375,1.7548587322235107
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1612,24,24,24,0.5662157535552979,21.32590866088867
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1665,5,5,5,0.5209136009216309,1.9163672924041748
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1803,783,720,717,0.57802414894104,28.429556369781494
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block139,6,6,6,0.6733884811401367,2.1592602729797363
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1023.0,6,6,6,0.6281843185424805,2.1436994075775146
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1209,2,2,2,0.9458210468292236,1.0189309120178223
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1707.1,6,6,6,1.7209162712097168,4.865345239639282
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block0.1,2,2,2,1.3561272621154783,1.6151752471923828
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1294,2,2,2,0.7146308422088623,0.854285478591919
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1651.0,6,6,6,0.7348103523254395,2.288334369659424
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1345,2,2,2,0.842989444732666,0.9276602268218993
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block161,6,6,6,0.809542179107666,2.345956325531006
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1356,102,33,9,2.537563800811768,94.78538179397583
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block172,6,6,6,0.5792193412780762,1.8743767738342285
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1823.0,6,6,6,0.5113418102264404,1.8282253742218018
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1155,2,2,2,0.7039821147918701,0.7752687931060791
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1629,789,726,723,0.5432772636413574,43.642921924591064
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1216.0,6,6,6,0.6568353176116943,2.160945177078247
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1675,706,706,706,0.6002182960510254,4.09639573097229
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1471.1,18,18,18,0.5530204772949219,14.61900281906128
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1220.1,21,21,21,0.6161513328552246,18.663355350494385
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1592.0,706,706,706,0.6810331344604492,3.985510587692261
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1559.1,15,15,15,0.5549168586730957,9.554927587509155
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1449,87,18,9,0.5704197883605957,36.965182304382324
0xe6b75a1960f91bfa7010dec8543685ead67f8cff.bin-runtime,0xe6b75a1960f91bfa7010dec8543685ead67f8cff__block1578.1,39,39,39,0.5730462074279785,7.117228746414185
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block0.0,6,6,6,0.4668707847595215,1.5432941913604736
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block4348,6,6,6,0.5313761234283447,1.69748330116272
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3709.3,12,12,12,0.4584650993347168,5.003045320510864
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1462.0,15,15,15,0.631598949432373,7.675769090652466
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block805.0,102,102,102,4.578235864639282,81.3859212398529
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block932,70,65,19,0.652576208114624,262.95991230010986
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2039.0,6,6,6,0.4954795837402344,1.5829756259918213
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block305.1,11,11,11,0.5078623294830322,10.577930688858032
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1076.0,21,21,21,0.5001006126403809,14.84261202812195
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2043.3,12,12,12,0.5338106155395508,5.3797852993011475
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2681.2,764,765,760,3.1270952224731445,71.96460962295532
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3121.3,12,12,12,0.6575825214385986,6.033688306808472
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2180.5,764,793,757,1.5382766723632812,69.4694402217865
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block4109,26,27,26,0.5887854099273682,26.424789905548096
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block4131.2,12,12,12,0.5213420391082764,5.816842555999756
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block702,2,2,2,0.6610352993011475,0.729485750198364
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1902.1,12,12,12,0.4984157085418701,5.455736875534058
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block13,29,29,29,0.6009879112243652,25.58095359802246
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1591.1,39,39,39,0.5779464244842529,5.753654479980469
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block615.0,27,24,21,0.5641567707061768,25.90056777000428
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3850.7,31,31,31,0.8701817989349365,42.31736779212952
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block921,2,2,2,0.7490494251251221,0.806265592575073
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block676.0,27,21,21,0.7048687934875488,27.893906593322754
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1634,13,13,13,0.5119667053222656,13.306121826171875
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block408.0,27,21,21,0.8257243633270264,32.864397287368774
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1898.0,6,6,6,0.7683801651000977,2.604987382888794
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3258.1,12,12,12,0.5828702449798584,7.296384572982788
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2941,6,6,6,0.536827802658081,1.9390296936035156
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block721.1,15,15,15,0.5712344646453857,9.53766393661499
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block351.0,6,6,6,0.5325515270233154,1.8361926078796387
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3258.6,18,18,15,0.7268972396850586,19.37206363677978
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block4357.1,17,17,14,0.5373892784118652,17.703351736068726
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3043.0,30,27,24,0.6048698425292969,36.07549476623535
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block434,2,2,2,0.5764920711517334,0.6796190738677976
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3629.0,6,6,6,0.6476058959960938,1.813493013381958
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block109,6,6,6,0.6823587417602539,1.9126026630401611
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block131,6,6,6,0.539499044418335,1.837937831878662
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3633.0,26,17,17,0.9694485664367676,30.006058216094967
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2180.13,20,20,17,0.7561004161834717,23.23444390296936
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3850.0,26,17,17,0.5584301948547363,29.96968150138855
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block87,6,6,6,0.8082518577575684,2.0483620166778564
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block4131.5,15,15,15,0.7475032806396484,9.541300296783447
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block221.0,30,30,30,0.5930914878845215,36.14047932624817
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3527.0,722,722,722,0.5566589832305908,18.502200841903687
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1164,70,65,19,0.847113847732544,293.1686100959778
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2180.2,764,765,760,3.6061484813690186,74.53040885925293
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2180.8,59,53,51,0.5726394653320312,39.895946979522705
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3121.4,742,742,742,0.5622878074645996,13.308238983154297
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block2681.5,31,31,31,1.2631773948669434,42.69656276702881
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block1642.1,12,12,12,0.5525844097137451,5.927062273025513
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block654,40,39,28,0.5666446685791016,65.72944259643555
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block213,6,6,6,0.6544985771179199,1.8777356147766113
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3439.1,18,18,18,0.5356442928314209,12.923746585845945
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block3254.0,6,6,6,0.8274898529052734,2.0177600383758545
0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643.bin-runtime,0xd77bcd9cf4212a41defbcd2e2ff0f50fea2be643__block441.0,6,6,6,0.5845468044281006,1.9048726558685307
