contract,basic_block,original_gas_cost,syrup_tool_gas_cost,our_tool_gas_cost,syrup_tool_execution_time,our_tool_execution_time
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6532.2,60,57,54,0.9115004539489746,47.69112181663513
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7454,1414,1414,1414,0.688103437423706,20.07762837409973
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5289.1,12,12,12,0.5547621250152588,6.850027799606323
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7739.0,730,727,724,0.8028991222381592,44.72510552406312
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3030.3,1427,1420,1417,0.6023414134979248,43.41566205024719
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5409.0,14,14,14,0.5491445064544678,6.097379922866822
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3826.6,31,31,31,1.2511920928955078,48.30076313018799
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1711,8,8,8,0.5844950675964355,3.939321517944335
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block607.0,6,6,6,0.6254699230194092,1.9648962020874023
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4083.4,750,750,750,0.7981462478637695,29.160598754882812
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5707.0,9,9,9,0.6256911754608154,4.280582666397095
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7649.0,730,727,724,0.787670373916626,48.68015456199646
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2187.0,24,21,18,0.7706661224365234,27.921953201293945
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block894.1,31,31,31,1.3016340732574463,50.20783495903015
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3467.4,12,12,12,0.6087455749511719,6.524468898773193
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block826.0,6,6,6,0.5965127944946289,2.0078253746032715
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2456.0,27,24,21,0.7301793098449707,31.59624981880188
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5797.2,45,45,45,0.6154804229736328,13.185964107513428
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1754,70,70,18,2.132963895797729,300.81345987319946
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5617.3,1427,1420,1417,0.6198532581329346,46.16976475715637
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4795.2,12,12,12,0.7715275287628174,7.115929841995239
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5126.3,1406,1406,1406,0.5920150279998779,6.388145685195923
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1677.0,15,15,15,0.5836338996887207,9.82118606567383
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3616.1,12,12,12,0.6309447288513184,6.861338376998901
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6387.1,12,12,12,0.603466272354126,6.48054575920105
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block268,5,4,4,0.5800421237945557,1.8462224006652832
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1487.0,6,6,6,0.7342479228973389,2.0190539360046387
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4375.1,12,12,12,0.60870361328125,6.492476940155029
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1809.1,9,9,9,0.6187560558319092,3.7287654876708984
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1104,5,4,4,0.6470932960510254,2.219113826751709
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block153,6,6,6,0.6294732093811035,2.0878047943115234
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block0.1,5,5,5,0.8130624294281006,2.2775189876556396
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1707.0,6,6,6,0.5822453498840332,1.827566146850586
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6203.2,45,45,45,0.6045372486114502,13.445839166641235
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4504.6,20,20,17,0.6733558177947998,23.48289442062378
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3385.1,12,12,12,0.6340286731719971,6.483470916748047
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5894.2,742,742,742,0.6012983322143555,13.501909017562866
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1258.0,21,21,21,1.006530523300171,19.091379165649414
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1457.1,31,31,31,1.259312391281128,48.037776947021484
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6203.5,18,18,15,0.6522586345672607,17.777278661727905
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4504.1,12,12,12,0.5542688369750977,6.124111652374268
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5439.0,9,9,9,0.5951721668243408,3.457740306854248
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5972.1,12,12,12,0.7190675735473633,6.3138909339904785
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block796.1,31,31,31,1.3718459606170654,51.53247332572937
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block991.0,27,21,21,1.1774210929870603,39.71005582809448
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block513,5,4,4,0.837888240814209,2.308199644088745
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1335,5,4,4,0.6192600727081299,2.259707450866699
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1720.1,31,31,31,1.2096443176269531,55.803765296936035
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block924.0,6,6,6,1.7559599876403809,6.649719476699829
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2639.0,24,21,18,2.374025344848633,38.364041566848755
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block556,5,4,4,1.2651689052581787,3.727039098739624
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4222.0,26,17,17,0.6450965404510498,37.86673426628113
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3616.6,12,12,12,1.0216505527496338,10.190231084823608
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6895.3,12,12,12,0.8364202976226807,7.544067621231079
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3467.3,30,24,24,1.5481972694396973,73.13891434669495
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7484.1,12,12,12,1.3757340908050537,21.220091819763184
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block620.1,31,31,31,1.0993196964263916,93.92561078071594
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block599,5,4,4,1.0547668933868408,3.3960952758789062
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3210.2,45,45,45,1.2393200397491455,28.11988830566406
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1017,5,4,4,0.9414782524108888,3.408327579498291
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6054.1,12,12,12,2.329952955245972,15.438768863677979
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block534.1,31,31,31,2.4224421977996826,98.48299813270569
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4077,706,706,706,0.5650596618652344,4.37913179397583
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4913.1,12,12,12,0.9284656047821044,14.281752586364744
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1082.0,15,15,15,0.727724552154541,9.377326488494873
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5043.1,12,12,12,0.52846360206604,6.612776279449463
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5013,1414,1414,1414,2.028769016265869,40.053590297698975
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2850.0,24,21,18,1.7742176055908203,67.60140538215637
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block420.0,6,6,6,0.5559597015380859,1.8318724632263184
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3826.1,12,12,12,0.5603203773498535,8.088497161865234
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4083.3,12,12,12,1.5997881889343262,12.103994131088257
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5206.1,12,12,12,2.177722692489624,20.755645275115967
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3307.0,24,21,18,2.087791204452514,62.57754731178284
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block175,6,6,6,1.692744255065918,5.180117845535278
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2759.0,14,14,14,0.772167444229126,15.375346899032591
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4852,21,15,15,0.5821611881256104,22.45131778717041
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1866.0,29,20,20,1.7892138957977295,84.5536561012268
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block818,5,4,4,1.5403625965118408,5.228048086166382
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6532.5,43,37,29,1.190234899520874,173.096759557724
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2940.3,757,751,745,1.1533291339874268,82.19581842422485
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block642,5,4,4,1.1966171264648438,4.602192401885986
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block65,6,6,6,1.3741836547851562,4.077600479125977
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3826.5,39,39,39,1.0557775497436523,98.43016648292543
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3030.0,24,21,18,1.4655461311340332,45.31971979141236
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5289.2,45,45,45,0.6409673690795898,26.78921103477478
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6532.11,18,18,15,1.7660272121429443,37.24022960662842
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block885,8,8,8,0.6983411312103271,3.683903932571411
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3120.3,757,751,745,0.6399734020233154,42.1414692401886
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6532.1,12,12,12,0.5181357860565186,6.038123846054077
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1866.4,45,45,45,1.159433364868164,14.025759458541868
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1321.0,29,29,29,4.121030807495117,52.11956810951233
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5797.1,12,12,12,0.5578920841217041,6.050940275192261
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5617.0,23,17,15,0.5697855949401855,21.470272064208984
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block783.0,6,6,6,0.5227470397949219,1.7290704250335693
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2456.3,1408,1408,1408,0.8242244720458984,9.775318861007689
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4740,12,12,12,0.6473422050476074,5.848398208618164
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2187.3,12,12,12,0.6007609367370605,9.168250560760498
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5707.3,757,751,745,0.6032383441925049,42.76251149177551
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6054.5,757,751,745,0.65804123878479,41.294842004776
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block289.1,15,15,15,0.5569610595703125,8.996550798416138
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block487.0,27,21,21,0.7058546543121338,26.753864049911503
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4375.2,60,57,54,0.7326762676239014,40.470245361328125
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3381.0,6,6,6,0.6367146968841553,1.7995810508728027
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1809.2,12,12,12,0.6539161205291748,5.8077497482299805
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7377,26,27,26,0.5736088752746582,26.775840759277344
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block98,6,6,6,0.5199906826019287,1.7652928829193115
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block76,6,6,6,0.5062599182128906,1.6977775096893308
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5379.0,9,9,9,0.7907016277313232,3.5033693313598633
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2556.0,730,727,724,0.8908169269561768,40.65176439285278
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block335.1,17,17,14,0.536339282989502,12.283171176910399
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3616.2,45,45,45,0.5251188278198242,11.867264032363892
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block263.0,6,6,6,0.5007352828979492,1.605999946594238
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block525,8,8,8,0.5175299644470215,3.6365554332733154
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4222.4,45,45,45,0.5127048492431641,11.999524116516113
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1491,97,91,5,1.38924241065979,1061.1089575290682
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block186,6,6,6,0.4898498058319092,1.5556070804595947
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7123.0,6,6,6,0.5325028896331787,1.6124444007873535
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5126.0,23,17,15,0.5018529891967773,20.08856987953186
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4795.1,9,9,9,0.5994844436645508,3.232308864593506
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5439.4,731,725,723,0.7059545516967773,43.83669447898865
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5894.1,12,12,12,0.4847269058227539,5.610397100448608
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2326.0,24,21,18,0.5717201232910156,20.25963282585144
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4504.5,31,31,31,1.121147871017456,41.2289252281189
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3385.2,757,751,745,0.6510460376739502,37.473920822143555
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1410.0,27,21,21,0.5633938312530518,24.985459566116333
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6203.1,12,12,12,0.4940745830535888,5.676990985870361
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block521.0,6,6,6,0.4946811199188232,1.7490758895874023
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1199.0,6,6,6,0.513300895690918,1.6593058109283445
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1025.0,6,6,6,0.5222175121307373,1.6592817306518557
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block830,8,8,8,0.5050666332244873,3.1072070598602295
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2411,1411,1411,1411,0.6265602111816406,11.445096731185913
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block120,6,6,6,0.482774019241333,1.5702698230743408
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7036,803,725,724,0.5026512145996094,80.14853858947754
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2126,21,15,15,0.5522208213806152,15.503009557723999
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5972.2,757,751,745,0.5723316669464111,35.999266386032104
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block1203,8,8,8,0.540092945098877,3.7952983379364014
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4504.2,60,57,54,0.6809334754943848,38.19650983810425
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block787,8,8,8,0.4958920478820801,3.092300176620484
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block881.0,6,6,6,0.4756720066070556,1.5715761184692383
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3616.5,59,53,51,0.5584354400634766,36.11262607574463
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4222.3,12,12,12,0.500493049621582,5.298851728439331
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2639.3,1427,1420,1417,0.6774308681488037,36.488272190093994
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2114,706,706,706,0.6510183811187744,3.2811594009399414
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2729.0,9,9,9,0.4977796077728271,3.2318136692047115
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4356,27,20,18,0.5325610637664795,24.88788151741028
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block5043.2,757,751,745,0.5829401016235352,36.50919556617737
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block2187.4,742,742,742,0.5148887634277344,11.000947713851929
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block4913.2,831,763,751,0.7914021015167236,75.42155885696411
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block6054.2,45,45,45,0.4747319221496582,10.913706064224243
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block3210.1,12,12,12,0.4901318550109863,5.249126434326172
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block7484.2,825,756,745,0.5978035926818848,55.82608723640442
0xba7435a4b4c747e0101780073eeda872a69bdcd4.bin-runtime,0xba7435a4b4c747e0101780073eeda872a69bdcd4__block230,6,6,6,0.4420645236968994,1.4262468814849854
